,Surface_log,Living_log,Number of bedrooms,APARTMENT_BLOCK,BUNGALOW,CASTLE,CHALET,COUNTRY_COTTAGE,EXCEPTIONAL_PROPERTY,FARMHOUSE,HOUSE,MANOR_HOUSE,MANSION,MIXED_USE_BUILDING,OTHER_PROPERTY,TOWN_HOUSE,VILLA,Pool,latitude,longitude,AS_NEW,GOOD,JUST_RENOVATED,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,HYPER_EQUIPPED,INSTALLED,NOT_INSTALLED,SEMI_EQUIPPED,USA_HYPER_EQUIPPED,USA_INSTALLED,USA_SEMI_EQUIPPED,USA_UNINSTALLED,Furnished,Open fireplace,Terrace,Garden,Price,Price_log
3052,8.537975730598767,5.736572297479192,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8646017,2.9038085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,685000.0,13.437174117244362
3053,4.867534450455582,4.718498871295094,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.436171,3.9206652,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175000.0,12.072541252905651
3054,8.351846738828245,5.739792912179234,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4117794,4.3246322,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,306350.0,12.632483518153801
3055,6.396929655216146,5.857933154483459,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7153727,4.396367,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,645000.0,13.37700559577791
3057,8.351846738828245,5.739792912179234,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4117794,4.3246322,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,410000.0,12.92391243868049
3058,5.934894195619588,4.969813299576001,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4467675,4.4840838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168000.0,12.031719258385396
3059,4.553876891600541,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7123036,3.8301131,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,195000.0,12.180754837545884
3061,5.940171252720432,5.10594547390058,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9093488,4.5110471,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349000.0,12.762827201184564
3062,6.907755278982137,4.787491742782046,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.4470193,4.6354624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195000.0,12.180754837545884
3063,6.893656354602635,4.718498871295094,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5976885,4.3235854,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,250000.0,12.429216196844383
3064,5.521460917862246,5.19295685089021,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4182456,4.621259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,299000.0,12.608198852372823
3065,6.893656354602635,4.718498871295094,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.53893345,4.371309718126332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,250000.0,12.429216196844383
3067,7.080867896690782,5.2574953720277815,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8433705,3.6041443,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,425000.0,12.959844447906553
3068,8.259975659768276,5.733341276897746,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9968855,3.095616,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,725000.0,13.493926933836812
3071,6.016157159698354,4.983606621708336,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.3067709,4.1558267,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,135000.0,11.813030057420567
3076,7.549609165154532,4.990432586778736,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.3212094,4.6584949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,315000.0,12.66032791780777
3077,5.91350300563827,5.19295685089021,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.071998449999995,4.286192867879716,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,439000.0,12.992254692057308
3079,8.006367567650246,5.560681631015528,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7386182,4.6962324,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,450000.0,13.017002861746503
3082,8.19671240721307,6.1675164908883415,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1610826,4.9903187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349000.0,12.762827201184564
3083,6.5337888379333435,5.44673737166631,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8370253,4.4274636,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1150000.0,13.955272500339433
3084,5.641907070938114,5.225746673713202,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9456388,3.8032713,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,400565.0,12.900631329450386
3085,4.31748811353631,4.90527477843843,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0538286,3.7250121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,425000.0,12.959844447906553
3086,7.232733136177615,5.0106352940962555,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0233485,5.2750485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225000.0,12.323855681186558
3087,6.551080335043404,5.241747015059643,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1727481,5.194138939365719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,249000.0,12.425208175446844
3089,10.469085412149099,5.799092654460526,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.3503707,4.758514,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1395000.0,14.148404973237604
3090,11.608235644774552,5.056245805348308,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.5354064,5.8121697,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,695000.0,13.45166712454693
3091,6.447305862541213,5.181783550292085,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1386239,5.622980505851396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395000.0,12.886641043883259
3092,6.57507584059962,5.043425116919247,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0361481,3.2106957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,195000.0,12.180754837545884
3093,5.062595033026967,5.153291594497779,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.787910249999996,4.880968285136069,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,215000.0,12.2783933071098
3096,6.056784013228625,5.176149732573829,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8517979,3.0971782,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,245000.0,12.409013489526863
3097,7.208600337960199,5.755742213586912,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.3129153,4.8878026,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,825000.0,13.623138665316818
3098,5.288267030694535,4.90527477843843,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2085526,3.226772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.0,12.524526376648708
3105,5.886104031450156,4.605170185988092,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8754034,3.3113418,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,210000.0,12.254862809699606
3106,6.593044534142437,5.298317366548036,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7433351,3.2139093,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,359000.0,12.791077667470416
3107,4.394449154672439,4.736198448394496,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.131069,4.5696516,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,299000.0,12.608198852372823
3110,5.44673737166631,4.844187086458591,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9383226,4.0392147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,323000.0,12.685407602204794
3111,6.834108738813838,5.111987788356544,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1438611,4.8597257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,249500.0,12.427214194173711
3112,5.799092654460526,5.3706380281276624,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6828722,4.3692706,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,325000.0,12.691580461311874
3113,4.787491742782046,6.1092475827643655,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8545959,4.338636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000.0,13.989463865087712
3114,4.605170185988092,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0626964,4.357232464403333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,290000.0,12.577636201962656
3116,7.035268599281097,5.247024072160486,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.52042405,4.463110137558774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,421500.0,12.951575056424048
3117,7.0925737159746784,5.66988092298052,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.463637250000005,4.466173283859401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,425000.0,12.959844447906553
3118,6.423246963533519,5.393627546352362,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.814135,3.4962534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,435000.0,12.983101310070822
3119,4.836281906951478,4.836281906951478,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1438611,4.8597257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,310000.0,12.644327576461329
3120,6.683360945766275,4.976733742420574,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.9411216,5.0168496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,230500.0,12.348006141418841
3122,4.919980925828125,5.135798437050262,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.39573015,4.744087183464012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,329000.0,12.70381302974751
3123,5.799092654460526,5.247024072160486,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.3352018,4.370420180026174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,499000.0,13.120361374733656
3125,7.138866999945524,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7514034,4.9822395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,319000.0,12.672946381766982
3126,5.521460917862246,5.552959584921617,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.579203,4.0685604,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,259000.0,12.464583340681674
3127,6.577861357721047,5.043425116919247,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2088871,3.4452214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,399000.0,12.896716695872
3129,7.306531398939505,5.905361848054571,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.0886195,3.7123555,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,695000.0,13.45166712454693
3130,7.306531398939505,5.905361848054571,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.0538286,3.7250121,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,695000.0,13.45166712454693
3131,6.752270376141742,5.10594547390058,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.7949836,5.0672528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,255500.0,12.450977688625896
3132,5.075173815233827,5.0106352940962555,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6056458,3.3878179,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,289000.0,12.57418196709457
3133,5.857933154483459,5.043425116919247,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4244551,4.2220872,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,140000.0,11.84939770159144
3135,6.7912214627261855,4.762173934797756,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5901199,5.7479948,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,135000.0,11.813030057420567
3136,6.2324480165505225,5.135798437050262,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7419942,4.3383125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,525000.0,13.17115354157376
3139,7.134890851565884,5.10594547390058,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.35415555,4.238652470459903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,327400.0,12.698937943919171
3141,6.163314804034641,4.804021044733257,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1928907,4.488953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000.0,12.072541252905651
3144,6.57507584059962,5.062595033026967,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8212361,4.004025399079267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,249000.0,12.425208175446844
3146,6.84587987526405,5.293304824724492,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.1101971,4.9567402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,329000.0,12.70381302974751
3148,6.4457198193855785,4.875197323201151,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.391219,4.468631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,248000.0,12.421184025147118
3149,6.163314804034641,5.135798437050262,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.930782,3.3978669,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,305000.0,12.628067055589549
3150,5.10594547390058,6.278521424165844,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4155938,4.5179328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,375000.0,12.834681304952548
3152,4.605170185988092,5.0238805208462765,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0626964,4.357232464403333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,290000.0,12.577636201962656
3153,6.2422232654551655,5.501258210544727,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8868222,3.4323622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,279000.0,12.538967060803502
3154,6.638567789166521,5.4680601411351315,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0323702,4.9198406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,322000.0,12.682306824526545
3157,4.605170185988092,5.393627546352362,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6107057,4.1360702,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,260000.0,12.468436909997665
3158,4.02535169073515,5.0369526024136295,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7273981,3.3037301,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,235000.0,12.367340793126296
3159,5.402677381872279,4.605170185988092,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6107057,4.1360702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,215000.0,12.2783933071098
3162,6.558197802812269,4.787491742782046,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5536883,4.1011662,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,285000.0,12.560244459250788
3166,8.31996102188653,4.700480365792417,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4894593,5.7905664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310000.0,12.644327576461329
3168,7.2868764117507,5.308267697401205,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0004013,4.1307711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200000.0,12.206072645530174
3169,5.267858159063328,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8868222,3.4323622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165000.0,12.013700752882718
3170,5.3471075307174685,5.10594547390058,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.7701622,4.5351806,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,490000.0,13.102160670086809
3171,6.298949246855942,4.941642422609304,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7122504,4.5216455,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,475000.0,13.071070083016778
3172,7.824046010856292,6.620073206530356,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8035441,4.3338445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1290000.0,14.070152776337855
3173,5.860786223465865,5.41610040220442,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1430192,4.3409826,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,399000.0,12.896716695872
3174,7.122866658599083,5.393627546352362,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8035441,4.3338445,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1250000.0,14.038654109278484
3175,5.0106352940962555,5.0106352940962555,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4665284,4.8661892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000.0,11.813030057420567
3176,6.779921907472252,5.147494476813453,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.978285850000006,4.575800524999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,625000.0,13.345506928718539
3177,6.1092475827643655,5.0106352940962555,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0358705,4.321416517933619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,175000.0,12.072541252905651
3178,5.501258210544727,5.087596335232384,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9705286,3.0013884999155254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259000.0,12.464583340681674
3179,6.270988431858299,5.247024072160486,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0274096,3.1402247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,247000.0,12.417143615610113
3180,4.912654885736052,5.652489180268651,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0333408,2.8647185,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,248000.0,12.421184025147118
3181,7.003065458786462,6.403574197934815,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.3503707,4.758514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685000.0,13.437174117244362
3182,4.248495242049359,5.1647859739235145,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2085526,3.226772,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,369000.0,12.818551923022664
3183,6.218600119691729,4.6913478822291435,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.913822249999996,3.2090654210556964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205000.0,12.230765258120545
3184,6.522092798170152,4.532599493153256,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.2964911,5.1008664,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,245000.0,12.409013489526863
3185,7.0192966537150445,4.605170185988092,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.55876715,4.318585625318258,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,253000.0,12.441144767709657
3186,6.803505257608338,5.41610040220442,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.06251575,4.71943107216415,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,485000.0,13.091904169919621
3188,6.272877006546167,5.5134287461649825,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1187231,3.705820038711427,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,390000.0,12.873902018105829
3189,4.74493212836325,4.787491742782046,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8759585,4.3245702,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,315000.0,12.66032791780777
3190,8.294549515143679,6.148468295917647,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8415653,5.11864474801466,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1125000.0,13.933293593620657
3192,6.608000625296087,4.941642422609304,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5900675,3.6126030681525956,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,325000.0,12.691580461311874
3193,3.6635616461296463,4.663439094112067,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7360524,4.2374349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145000.0,11.884489021402711
3194,4.867534450455582,5.247024072160486,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2085526,3.226772,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,460000.0,13.038981768465277
3195,4.867534450455582,5.298317366548036,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2128453,4.4462406,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,319900.0,12.675763725937609
3199,5.598421958998375,5.062595033026967,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8166625,2.8230222474017674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,275000.0,12.524526376648708
3203,7.685703061234547,5.204006687076795,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8793307,3.719334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,449000.0,13.01477816672439
3205,6.115892125483034,4.941642422609304,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.127743949999996,3.3145415994965424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369000.0,12.818551923022664
3206,6.594413459749778,5.703782474656201,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8227711,3.2285861,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,189000.0,12.14950229404178
3207,7.24422751560335,5.62040086571715,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0139151,5.7204658,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,335000.0,12.721885810807203
3208,6.3473892096560105,5.241747015059643,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0885745,5.7052955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,435000.0,12.983101310070822
3209,4.762173934797756,4.897839799950911,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.999964750000004,3.3414263284671195,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,219000.0,12.296827008798639
3210,5.703782474656201,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1793505,3.7471789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280000.0,12.542544882151386
3211,7.063903961472068,4.983606621708336,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0233485,5.2750485,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,235000.0,12.367340793126296
3215,1.791759469228055,5.093750200806762,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9303735,5.3378043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,399000.0,12.896716695872
3216,5.4680601411351315,5.19295685089021,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.91140755,3.3604037488966805,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,289000.0,12.57418196709457
3218,7.004881989712859,5.53338948872752,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.913822249999996,3.2090654210556964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345000.0,12.751299696013497
3220,5.886104031450156,5.0238805208462765,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8517979,3.0971782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160000.0,11.982929094215963
3221,5.0106352940962555,5.099866427824199,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0724273,2.6621323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300000.0,12.611537753638338
3223,5.19295685089021,5.111987788356544,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2400667,4.4488996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,374000.0,12.832011076396668
3224,6.873163834212518,5.598421958998375,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.273978650000004,4.63248086988502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,699000.0,13.457406021215947
3226,7.600902459542082,6.907755278982137,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.6108733,4.4510726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1150000.0,13.955272500339433
3227,7.154615356913663,5.545177444479562,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0730461,4.0424143,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,278000.0,12.535376392672774
3228,6.803505257608338,5.4510384535657,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1030959,4.7294471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,485000.0,13.091904169919621
3229,5.564520407322694,5.135798437050262,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8713392,4.1756966,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,310000.0,12.644327576461329
